Mean,Std,Max,Min,Kurtosis,Skewness,RMS,AmplitudeRange,PeakFactor,ZeroCrossings,AnomalyLabel
-0.137323107489096,-0.6243881629874827,-0.7381347755354443,0.7286424756457245,-1.3325973400560753,-0.6342975017688145,-0.6343960197517723,-0.7402427180485186,-1.3170028472323105,-0.8993891540789701,0.0
-0.33615906683182534,-0.5451738999848776,-0.6703728788755131,0.5932545487815184,-1.3167960244225416,-1.1176170737969773,-0.5635430139744978,-0.6436156249049451,-1.246519277291426,-1.0386586257095025,0.0
-1.0970030604633803,-0.5232721668369169,-0.6703728788755131,0.5926123022291764,-1.490782146252339,-0.6383668420177989,-0.556077993711276,-0.6433467930932899,-1.3329279398538676,-0.9458123112891476,0.0
-0.7721331698269011,-0.5903173802891253,-0.7220462487066531,0.5926123022291764,-1.2935816414177226,-0.7602334256519345,-0.6176086627463068,-0.673816422424285,-1.2979833102662521,-0.9458123112891476,0.0
-0.34599100374436126,-0.6004574742990434,-0.7031330294989739,0.6772109752925847,-1.4242525386988505,-1.0192245236340638,-0.6175320475855058,-0.6980754319717816,-1.0225652916409327,-0.9458123112891476,0.0
-0.11473748094658597,-0.5891898158583291,-0.7022448104953626,0.6385884063785633,-1.28604420481604,-0.9411096805736209,-0.6001306556252428,-0.6813850363831018,-1.236438219315238,-0.8993891540789701,0.0
-0.05292126021828111,-0.5286938477544323,-0.6496412661896168,0.5483892889775158,-1.1257793884948581,-1.5134969364544248,-0.5401834428486765,-0.6126113403491009,-1.2474431142953974,-1.2243512545502124,0.0
-0.8412783916210125,-0.521151754060451,-0.6496412661896168,0.5483892889775158,-1.3984084274292583,-0.9940639845400384,-0.5501760652285502,-0.6126113403491009,-1.1330103854458091,-1.2243512545502124,0.0
-0.8638128951063136,-0.6087515921243407,-0.7249260007103628,0.6212851635105482,-1.2942055790677898,-0.6042380651889722,-0.6376512088022356,-0.6875163894056631,-1.0720759077755282,-0.8993891540789701,0.0
-0.5593731493790015,-0.5954249555774392,-0.7044525701888356,0.6864756281574945,-1.4571262797434807,-0.6334603744857361,-0.6180144230839502,-0.7027315120379649,-1.0353647369436265,-0.9458123112891476,0.0
-0.24260506526664793,-0.5656042819825472,-0.7044525701888356,0.580647384836998,-1.3276460149557567,-0.9747964768188261,-0.5810185775317026,-0.6584338847912566,-1.4984768415427325,-0.9458123112891476,0.0
0.082376054201333,-0.5324174819213559,-0.6691576995026429,0.5307591633748009,-0.9906781194567882,-1.6876116763830888,-0.5399206185548461,-0.6167397416220358,-1.4968717130411786,-1.1315049401298574,0.0
-0.607976503116466,-0.5411821353817053,-0.6691576995026429,0.5307591633748009,-1.2944435755030306,-1.1194307569010158,-0.5657337033336489,-0.6167397416220358,-1.2046401048287494,-1.0386586257095025,0.0
-0.8416316887489244,-0.6461292040073341,-0.7676379272171188,0.609454575318827,-1.2831255287819634,-0.7213062478737731,-0.6741390152684977,-0.7077497774546698,-1.2261318061022923,-0.7136965252382602,0.0
-0.6476260911363126,-0.6265426347819956,-0.7144865314861758,0.6994293674946173,-1.2773641599605112,-0.46089767457176245,-0.650550984440233,-0.714070301444703,-0.7237462476507053,-0.8529659968687926,0.0
-0.3332231499916499,-0.5787616607970998,-0.7144865314861758,0.5771294740452647,-1.2792452278501945,-0.8912893088087658,-0.5961658520997664,-0.662877964481076,-1.4574656879087435,-0.9458123112891476,0.0
0.09627645009194555,-0.5665383268922762,-0.6996375379521292,0.5612426155537459,-0.9004879632754067,-1.7234380003024914,-0.5720769617916226,-0.6474722053885481,-1.5364338228879921,-1.0386586257095025,0.0
-0.5313042888839014,-0.5739139760504671,-0.6996375379521292,0.5612426155537459,-1.3317496434214846,-1.083417956283475,-0.5962853203191661,-0.6474722053885481,-1.247967836883971,-0.8529659968687926,0.0
-0.8431566190428391,-0.660040650643636,-0.7877419735725188,0.6692676481533432,-1.2545724197825288,-0.6278838102205458,-0.6878684975285484,-0.7446408737318441,-1.3597022523884252,-0.5280038963975504,0.0
-0.604002931904243,-0.6352264486546451,-0.7277493896061175,0.6545002553575765,-1.1748233358282538,-0.7518495837515055,-0.6579805086896651,-0.7030844100515785,-0.8209713436346918,-0.7601196824484378,0.0
-0.16536817287014807,-0.583773576498575,-0.7103333445619731,0.5906744811133272,-1.270395398061942,-0.9455937000695509,-0.5964134694343811,-0.6660986778331903,-1.3962697052260873,-0.9458123112891476,0.0
0.0843764956254075,-0.5543207855943646,-0.7103333445619731,0.565172311559358,-1.011942391984486,-1.6819558359147222,-0.5608088475048741,-0.6554239697832526,-1.8022531819211707,-1.1315049401298574,0.0
-0.7056452867164154,-0.5431363645716728,-0.7224466565450364,0.565172311559358,-1.4588708273907638,-1.0506485017640481,-0.5696048532048072,-0.6625666842472164,-1.868284784746322,-1.0386586257095025,0.0
-0.861665858618858,-0.6214880314276979,-0.7328204347031924,0.6231954623657774,-1.166953365989512,-0.45414130602066444,-0.6502184245913926,-0.6929710212534861,-1.015699048874089,-0.8065428396586152,0.0
-0.48289771175757873,-0.6198305552320535,-0.7412758107851573,0.6471419078361427,-1.4219332399468092,-0.8262927660469116,-0.6399311698933962,-0.7079803160576512,-1.2904467260568435,-1.0386586257095025,0.0
-0.043135532480062994,-0.5984623918312755,-0.7307951214619975,0.6471419078361427,-1.285734550423413,-1.0210961670007253,-0.606796468526943,-0.7018002910301844,-1.5597564181373076,-1.0386586257095025,0.0
-0.007477880114143666,-0.567839831544113,-0.7296685987733338,0.5007621227852398,-0.8086725639360167,-1.6474018516258455,-0.5765014813075495,-0.6398643202668935,-1.890871687706576,-1.1315049401298574,0.0
-0.8842914326345311,-0.5820976697074627,-0.7296685987733338,0.5007621227852398,-1.0177156816846513,-0.9845193572448897,-0.6115817290767193,-0.6398643202668935,-1.484945498768535,-1.1315049401298574,0.0
-0.8139456407646197,-0.6826197850806232,-0.8023064161377647,0.6852857306186959,-1.1933620881168678,-0.47779229797403805,-0.7093558572048132,-0.7599337727772951,-1.2836532174416204,-0.7601196824484378,0.0
-0.19025021441590434,-0.6627707818002863,-0.7598462534143402,0.6732681169879529,-1.0997150320038285,-1.1923798399744319,-0.6724375635096972,-0.7298664497289997,-1.1230071119244156,-0.8529659968687926,0.0
0.13679069053918178,-0.6454270417515653,-0.7566631878575569,0.6732681169879529,-1.0473135509531482,-1.3666067156986412,-0.6447594005296403,-0.7279895288320584,-1.462394146100957,-0.8065428396586152,0.0
-0.32983806336028687,-0.6170110951127169,-0.7400424088264053,0.6145950880194224,-1.034982419845906,-1.1336067108989034,-0.6330708320753291,-0.6936295699084066,-1.3634020495334773,-0.7601196824484378,0.0
-1.1087454154378702,-0.623146848500303,-0.7400424088264053,0.6145950880194224,-1.086388896875004,-0.44271787177276,-0.6562489510013265,-0.6936295699084066,-1.0419930954994467,-0.6672733680280828,0.0
-0.5495040489770504,-0.7011059029323164,-0.8000802018966306,0.7030777641211073,-1.198947787610939,-0.91415387193334,-0.7201871106731297,-0.766068463464928,-1.0656101713844561,-0.8529659968687926,0.0
0.09614361850830845,-0.6783233729377156,-0.7621850957146157,0.6846062574039502,-0.7891775211024293,-1.6030375530417915,-0.6765643403138514,-0.735991490634492,-1.0996476356633191,-1.0386586257095025,0.0
0.06251733778969128,-0.6438658335509313,-0.7621850957146157,0.6846062574039502,-1.1662866567725192,-1.2691242552185527,-0.646009159514155,-0.735991490634492,-1.5313514999053826,-0.8529659968687926,0.0
-0.7141126846157793,-0.6359708445471778,-0.7666628628676961,0.6307262951652641,-1.0357250956587611,-0.6008901636117489,-0.6613341550860664,-0.7160787474733238,-1.3939726408501234,-0.7601196824484378,0.0
-0.9889988983977105,-0.6573780458042876,-0.767487302294559,0.6307262951652641,-0.9785679186358753,-0.6375061511858576,-0.6882322703850191,-0.7165648849910522,-1.0087803627929732,-0.6672733680280828,0.0
-0.1855192905182897,-0.7468269726058567,-0.8169539560710843,0.7510447863080967,-0.9103525665390851,-1.4275186247078628,-0.7501091794026561,-0.796096266789058,-0.855293951723306,-0.38873442476701797,0.0
0.03720402091014178,-0.7398607443555644,-0.7764638242534211,0.745010216450096,-0.2812667854096862,-1.6284632723955268,-0.7344973778008473,-0.7696949735256008,-0.36232516955993205,-0.38873442476701797,0.0
-0.2774074342811673,-0.6956440701441126,-0.7698856183175246,0.745010216450096,-0.9518399035368741,-0.5230136763166091,-0.7062886307932,-0.7658160800610422,-0.7543692345508705,-0.5744270536077278,0.0
-0.8664760035316086,-0.6774579983888689,-0.7698856183175246,0.6340055015722252,-0.5096161000838239,-0.22551265597697046,-0.7055052008546118,-0.719351683336669,-0.7677281632079878,-0.2494649531364856,0.0
-0.545146709397792,-0.6953234026768031,-0.7942091563697138,0.6340055015722252,-0.44455192197850796,-1.5226234960734988,-0.7145206972039313,-0.7336942584559316,-1.0532009517483212,-0.11019548150595318,0.0
-0.027638725838297983,-0.7630679853786895,-0.8398199396079393,0.7616954331469615,-0.7984063783667029,-1.7481714509415482,-0.7578633866152543,-0.8140375347452413,-1.1725929017873864,0.029073990124579216,0.0
-0.48897421091534016,-0.7423622546392102,-0.8398199396079393,0.7238987809576731,-0.7779206692572076,-0.9945400941600834,-0.7573517132459219,-0.7982165973723699,-1.1819915447860188,-0.2030417959263081,0.0
-0.7256758721771251,-0.7345859507057002,-0.8252343074193732,0.7238987809576731,-0.7962138527094123,-0.34284679407985597,-0.7574571374014499,-0.789616058878439,-0.8825746502621594,-0.5280038963975504,0.0
-0.38351899327772815,-0.6834938830580984,-0.8069590731961508,0.652240958240292,-0.817767137287402,-1.0144548357904035,-0.6983041314972599,-0.7488453567680621,-1.5359496439667069,-0.5744270536077278,0.0
0.11550225163686002,-0.6884450192857281,-0.8069590731961508,0.652240958240292,-0.5673748497045468,-1.923243712357768,-0.6850286662759675,-0.7488453567680621,-1.7270963930390337,-0.48158073918737293,0.0
-0.3342405889425329,-0.7452091342309874,-0.8155203671530642,0.7628923230820506,-1.0357879825070149,-1.0900409018019255,-0.7544344071255962,-0.8002100857928969,-0.7436578582706381,0.07549714733475668,0.0
-0.9978364619989194,-0.7277996747031077,-0.8076784839132101,0.6903077405123296,-0.5524768711480944,-0.5825285316335957,-0.7578920737000118,-0.7652035717675065,-0.5157140240064482,-0.06377232429577571,0.0
-0.49583618756545944,-0.7181902857243341,-0.8076784839132101,0.6903077405123296,-0.6363219999065864,-0.8096995090330806,-0.7347947877612295,-0.7652035717675065,-0.9548589216718177,-0.8529659968687926,0.0
0.11784661187083537,-0.7127290622644524,-0.8151754329455795,0.7175956307201093,-0.7812371223103857,-1.7324765272899514,-0.706844402423907,-0.781046385383199,-1.5529493188729389,-0.8065428396586152,0.0
-0.17994635493013314,-0.7383836622306538,-0.8181025286665013,0.7175956307201093,-0.48944909066808334,-1.4514960918722801,-0.742218348154432,-0.782772371552173,-1.0235355038295217,-0.11019548150595318,0.0
-0.6718498770737187,-0.799406854504165,-0.8629943517421175,0.842580197001672,-0.9829319291161964,-0.4517677065361177,-0.81703181580914,-0.8615592941865968,-0.43363878785411103,0.9575371343281285,0.0
-0.5842684460829282,-0.7994652291835563,-0.8776462449687817,0.7583105055243461,-0.032491266698504113,-1.8044083870496384,-0.8138227224577197,-0.8349252638170759,-0.8672323350849662,1.282499234799371,0.0
-0.1068806506491045,-0.7742283091628165,-0.8264949699213836,0.7583105055243461,0.054503057764236945,-1.7789852608357513,-0.7712324591672132,-0.804763491987696,-0.6342137575602426,0.12192030454493415,0.0
-0.3241601062661221,-0.7341157873393973,-0.8264949699213836,0.7068386926322815,-0.5921627483373026,-1.122323735834478,-0.7438110990110348,-0.7832184005294559,-1.159522036361104,-0.38873442476701797,0.0
-0.6563935165298387,-0.7537300751061672,-0.8324396583853936,0.7068386926322815,-0.10508665244869794,-0.3336204923971394,-0.7736219233578705,-0.7867237351840088,-0.7114480780502416,-0.06377232429577571,0.0
-0.18526440682401052,-0.808838489107691,-0.8469128026038416,0.8601259152856526,-0.7278647464667056,-0.8957370777619554,-0.8049741920653483,-0.8594209694903483,-0.33977131766345275,0.2147666189652891,0.0
0.022003363367712515,-0.841242236035569,-0.8832982161161042,0.8736696033794861,-0.5778954191629889,-1.88264704461074,-0.8210435711105842,-0.8865450513325264,-0.83841945126114,1.3289223920095483,0.0
-0.49003600578412976,-0.8017797545794605,-0.8652408910651744,0.8018755695411194,-0.14123496378414588,-0.9126800333160997,-0.8122171976607503,-0.8458458258614752,-0.6044176317859372,1.3289223920095483,0.0
-0.8734360656419787,-0.7367722797200709,-0.8009532942968348,0.7151355012306708,-0.535788180109794,-0.5389937026951735,-0.763625408973241,-0.7716304218989395,-0.25806622495479153,-0.01734916708559825,0.0
-0.26001554724149206,-0.7526346705141767,-0.8009532942968348,0.7151355012306708,-0.0889500068141943,-1.3856937606019006,-0.7583692401279248,-0.7716304218989395,-0.36851670636299305,-0.11019548150595318,0.0
-0.07879911932261704,-0.790830600939215,-0.8275953414507974,0.8591852655732023,-1.0480990975035074,-0.965705454497208,-0.7844020611271716,-0.847636531441237,-0.3748805171194063,-0.01734916708559825,0.0
-0.48446688272864796,-0.8217226222973267,-0.8587899462756433,0.8591852655732023,-0.7384702790447579,-0.6624402542376618,-0.8298808095849289,-0.8660306878364162,0.0048109438269441805,0.7254213482772413,0.0
-0.4392652462978882,-0.791946059958902,-0.8582330680648612,0.7731258439624052,-0.34302151797107033,-0.9248338288771432,-0.8012540297664441,-0.829679533832565,-0.6912910722827479,0.7254213482772413,0.0
-0.002955769102726344,-0.7625314715456997,-0.8339169575716664,0.7731258439624052,-0.8858563176971326,-1.324816621820778,-0.7562780575730067,-0.8153413384348134,-1.0816299840729195,0.26118977617546657,0.0
-0.1524600690240127,-0.7609309294224549,-0.8339169575716664,0.741666013944257,-0.34404579603692964,-1.469860244190063,-0.7614318732429334,-0.8021728705507885,-0.9845176506808502,0.6325750338568863,0.0
-0.7771725201858767,-0.7756010780845644,-0.8647325389086332,0.741666013944257,-0.3942095329998809,-0.8673770258656163,-0.7982093334401855,-0.8203435326156934,-0.909021658414757,0.40045924780599895,0.0
-0.39744939398140205,-0.8404655704810161,-0.8919758606420642,0.8500337433029741,-0.6537742564636179,-0.9552756712875653,-0.8422998193164765,-0.881768388599554,-0.5310368899214781,1.096806605958661,0.0
-0.009564144766400003,-0.80243775652067,-0.848601872460118,0.7932629272722564,-0.004187810863540953,-1.6536012534773197,-0.7909295458373997,-0.8324294079561252,-0.6993709616354775,1.096806605958661,0.0
-0.33571907017275654,-0.7884719162521752,-0.848601872460118,0.7932629272722564,-0.5948928609205939,-0.8548125398263957,-0.7938422926133877,-0.8324294079561252,-0.6353726999011791,0.8182676626975961,0.0
-0.5972618043050909,-0.78769950684474,-0.8604963401826047,0.7557707860345484,-0.3464910397898091,-0.3509539499590459,-0.8034566784332922,-0.8237496040339054,-0.694385994431207,1.1432297631688384,0.0
-0.1401705510663143,-0.7864861678690238,-0.8604963401826047,0.7557707860345484,-0.3880837260025227,-1.3337433412222568,-0.7834856313059267,-0.8237496040339054,-1.1196215752798242,1.096806605958661,0.0
-0.17776905018449118,-0.8277256701177099,-0.879440730897217,0.8651429105129873,-0.629514878615699,-1.1507492177315657,-0.8206633458834961,-0.8807013468951042,-0.7515705014402084,1.3289223920095483,0.0
-0.8054728081789143,-0.8062224318484672,-0.8439610518143256,0.8069523797624961,-0.0974780163424016,-0.3131471875204394,-0.8280830927690148,-0.8354230460775538,0.33395827448700927,1.003960291538306,0.0
-0.4096842127777208,-0.7988273904933944,-0.8423136215132294,0.8069523797624961,-0.23234250300226655,-0.5533562762128296,-0.80623943001372,-0.8344516251931198,-0.20054088694525007,0.5397287194365313,0.0
0.06371362790816408,-0.786733031967614,-0.8423136215132294,0.7589999146254752,-0.47565158399575813,-1.7123564929011876,-0.7740055073330352,-0.8143796636868939,-0.9147987193354283,0.40045924780599895,0.0
-0.28172223362403115,-0.8086053313381808,-0.8669888561894388,0.7589999146254752,-0.022208621853199384,-1.1386109608615,-0.8092832561461984,-0.8289296196254424,-0.714872196292777,1.096806605958661,0.0
-0.48796931029048074,-0.829401387497233,-0.8896021231379242,0.8541145179201417,-0.46529122158490926,-0.43773403668159533,-0.8368380791713236,-0.8820768269000223,-0.610777351024426,1.5146150208502582,0.0
-0.07585252947774729,-0.8183149286413878,-0.8562545501285032,0.8541145179201417,-0.469925819655857,-1.011031089308428,-0.8076059385780139,-0.86241315503179,-0.4982126803968354,1.3753455492197257,0.0
-0.21369017738157436,-0.8107121941905989,-0.8562545501285032,0.8332862440859071,-0.21010557922992848,-1.1870057660361721,-0.8079398811755191,-0.8536948480699413,-0.490312737449403,1.3753455492197257,0.0
-0.7707787842007374,-0.7829811927520911,-0.8401003668536549,0.8332862440859071,-0.5121262960885079,-0.25677170844377334,-0.8050091141265251,-0.8441694004721157,-0.1784121062642711,0.5397287194365313,0.0
-0.36864300975896364,-0.8166662170392475,-0.8401003668536549,0.8334950756659325,0.1709586749048539,-0.6908232379255819,-0.8202916422281723,-0.8442568132760995,0.21527277429393638,0.6325750338568863,0.0
-0.024369155594930428,-0.8169079196500195,-0.8768829536385017,0.8443999915111952,-0.5948829801482646,-1.2250593390761841,-0.8037872733966711,-0.8705105533049655,-1.071468472972208,0.9575371343281285,0.0
-0.41024554824438697,-0.8208093376302207,-0.8768829536385017,0.8443999915111952,-0.5133831429937892,-0.5888823449460097,-0.8258026876267883,-0.8705105533049655,-0.5622830493902355,1.1896529203790158,0.0
-0.3515748808413361,-0.8173020516715943,-0.864336286471083,0.8410031713772315,-0.5187898802230896,-0.6964820542388662,-0.8200749977348832,-0.8616904650844026,-0.39122819452350677,1.282499234799371,0.0
0.10543675988627739,-0.796288099064445,-0.8393862015154993,0.8410031713772315,-0.7256839922244446,-1.0509841736132057,-0.7799472820141574,-0.8469784414084214,-0.7298277421459837,0.9111139771179511,0.0
-0.33072021153626613,-0.7958838444421134,-0.8393862015154993,0.8265680571427917,-0.19904844623355678,-0.6742393577542701,-0.8002471153526972,-0.8409361856782157,-0.2766050861928211,1.282499234799371,0.0
-0.7556901473298614,-0.7845465361246181,-0.849583879287725,0.8265680571427917,-0.5192508091536545,-0.34555627711491854,-0.8060000550410329,-0.8469493306070645,-0.37826808958774666,0.7254213482772413,0.0
-0.18507380138745289,-0.8156937071283016,-0.849583879287725,0.8454228419216907,-0.3309227403045434,-1.0906358069758724,-0.8108384231549994,-0.854841573752622,-0.26077197511734584,0.8182676626975961,0.0
-0.23643479862913852,-0.8060286424221491,-0.8502349120846483,0.8591657661813148,-0.695560852548477,-0.7275997827123818,-0.8049512065912166,-0.8609779792000558,-0.4185864498127471,0.9111139771179511,0.0
-0.54936724828039,-0.8132060825501337,-0.8502349120846483,0.8591657661813148,-0.32630382030854443,0.04841761534653472,-0.8249689626077911,-0.8609779792000558,0.0887094162169082,0.9111139771179511,0.0
-0.11238280745927122,-0.7978806075449101,-0.8203006118873803,0.816946375702915,0.04491258915765445,-0.9217062236276803,-0.7920716482192226,-0.8256547629523794,-0.0345834976229685,0.6789981910670637,0.0
0.09452470064917387,-0.7787526229361619,-0.8203006118873803,0.816946375702915,-0.4448341836447554,-1.1491619416174927,-0.765707866689786,-0.8256547629523794,-0.617400893102358,0.49330556222635386,0.0
-0.477960626951256,-0.8103220241729462,-0.843385288802291,0.8162400152064255,-0.23912216605112205,-0.3543777636008767,-0.8194186656902754,-0.8389711647180086,0.11044779601818218,1.7467308069011453,0.0
-0.418283959420174,-0.8137484349734441,-0.8372927062045451,0.8162400152064255,0.08881294328246223,-0.8303849094884104,-0.8199210518919026,-0.835378623065927,0.2747820462130681,1.4681918636400806,0.0
-0.09132581088124314,-0.8173085173266159,-0.8372927062045451,0.8263216975866788,-0.21186728618311507,-1.3657673412099924,-0.8075502046445301,-0.839598617597516,-0.048988154640502005,1.1432297631688384,0.0
-0.6128271724591732,-0.7997399866747689,-0.8597864330998,0.8499409601264999,-0.5434202344198829,-0.16192370113484028,-0.8151591016728701,-0.8627487895539511,-0.4012490826725811,0.9111139771179511,0.0
-0.45677643985219646,-0.8161422614345011,-0.8597864330998,0.8499409601264999,-0.13993729581873485,-0.19506037460652714,-0.8237192651311179,-0.8627487895539511,-0.18474170345680455,1.1896529203790158,0.0
0.03588915881918557,-0.8039811804815099,-0.8368480251930278,0.8530257398951526,-0.3713097561524652,-1.504880224486835,-0.7899260410717922,-0.8505141961810508,-0.4571956662286331,1.0503834487484836,0.0
-0.26709533549511955,-0.818525190888779,-0.8368480251930278,0.8530257398951526,0.28245554398670836,-0.6939576808085701,-0.817208415160605,-0.8505141961810508,0.2123673127310356,1.003960291538306,0.0
-0.322271421838183,-0.8390177300857156,-0.8575833739248139,0.9042761578955024,-0.18920420878459407,-0.3598600740311172,-0.837408147952753,-0.8841933857282886,0.24767453999081793,1.607461335270613,0.0
0.0929796539197078,-0.8076098091230935,-0.8430884937720902,0.9042761578955024,-0.7961575119983587,-0.9730402356419102,-0.7899795822262334,-0.8756463599218833,-0.5961581682826681,1.1432297631688384,0.0
-0.3638573539431931,-0.8224262874366797,-0.8430884937720902,0.8730584185134017,-0.29359865983915434,-0.6371556477073672,-0.8251123563319355,-0.8625792264304465,0.27282553820459676,1.7467308069011453,0.0
-0.6382533995815297,-0.8119619551927378,-0.837241605975165,0.8527893436023936,-0.03543673309655887,-0.3195955513438151,-0.8273591584451433,-0.8506473234879642,0.4843378504965023,1.282499234799371,0.0
-0.13638665864555047,-0.8243534634952366,-0.837241605975165,0.8527893436023936,0.3176288670683665,-0.9605232425379976,-0.8157395380389392,-0.8506473234879642,0.16355766783173442,0.9575371343281285,0.0
-0.3804373294774027,-0.8288999229697714,-0.8502608814682907,0.8417639783725928,0.0030844870776201155,-0.35651598204690677,-0.8315111966119079,-0.8537092451529251,0.2695799109623368,1.003960291538306,0.0
-0.46146652478339495,-0.8389210784146075,-0.8502608814682907,0.8417639783725928,0.4306059231740883,-0.15982643404803784,-0.8439815680892142,-0.8537092451529251,0.6402110319558737,1.6538844924807905,0.0
-0.020748333310430713,-0.8336610824287569,-0.8318277622293365,0.9052011763904747,-0.0693811113849265,-0.9681119107527234,-0.8173297517651632,-0.8693935711580388,0.3388761608983458,1.5146150208502582,0.0
-0.20702542306765104,-0.8371533317824077,-0.8318277622293365,0.9052011763904747,0.13283099233960088,-0.7600909689547503,-0.8300391243637852,-0.8693935711580388,0.7010107977417758,1.096806605958661,0.0
-0.2966629417550478,-0.8343567973032467,-0.8585544334015921,0.8901609086758769,-0.19885298749038222,-0.49952108630032105,-0.8321892648841787,-0.8788576124615912,0.07441982324860677,1.3753455492197257,0.0
0.12354827568926156,-0.8029845610841058,-0.8403002518547754,0.8717031737719049,-0.6085716834846027,-0.576117725195087,-0.7845632337208411,-0.8603678376827062,-0.6519084582181213,1.003960291538306,0.0
-0.3052052514310044,-0.8148831851014939,-0.8403002518547754,0.8266830015218523,0.618860710181059,-0.712395868339098,-0.8158370639232999,-0.841523276473504,0.09143120622463327,1.4681918636400806,0.0
-0.6375579274866252,-0.8198621827177829,-0.8675752110990277,0.8266830015218523,0.280260051978413,-1.039486813968526,-0.8345518037288892,-0.8576061814767219,-0.09468201457650803,1.1896529203790158,0.0
-0.17599184624519246,-0.8448318502602412,-0.8675752110990277,0.8920820502768882,0.6974701443063649,-1.1635814681868641,-0.8347614473358761,-0.8849809407389195,-0.08893530001600326,1.1432297631688384,0.0
-0.40537739505833187,-0.8476104800277591,-0.8734232069534704,0.9252899566320753,0.1634634273617022,-0.1474594418999427,-0.8487937962696831,-0.9023294381546089,0.15580348186880036,1.3753455492197257,0.0
-0.36362462987341987,-0.8493895076807592,-0.8734232069534704,0.9252899566320753,0.20646030093730644,-0.2776866175083171,-0.8482357074914575,-0.9023294381546089,0.1391896895965234,1.096806605958661,0.0
-0.03402886046480713,-0.8377777890692655,-0.8543648198904648,0.9506146136143526,-0.26373280671275107,-1.0294101904810469,-0.8213782122610384,-0.9016919075736886,-0.11025690400607298,0.307612933385644,0.0
-0.2778718557005485,-0.8390787310341986,-0.8543648198904648,0.9127571013222773,-0.35179160981392626,-0.5975821372044716,-0.8352498915094716,-0.8858454953553234,0.26988130542718747,1.1896529203790158,0.0
-0.19276665000643678,-0.8301752334439164,-0.8471083442547038,0.865791649007043,0.4227942459157225,-0.7643388045179575,-0.8234774834837972,-0.8619078372644656,0.1268791406590193,1.5146150208502582,0.0
0.1389891565752463,-0.8259980691972468,-0.8471083442547038,0.865791649007043,0.3927418806393343,-1.0068153767298273,-0.8023843780735719,-0.8619078372644656,-0.4058324951217556,1.0503834487484836,0.0
-0.3288699815476922,-0.8547853750474461,-0.8864711507532927,0.9113564345586286,0.3806088743514728,-0.8771635454966249,-0.8509832799361818,-0.9041909669007839,-0.1401034153529029,1.6538844924807905,0.0
-0.3272997700777525,-0.8627119664342634,-0.8714126392287425,0.9113564345586286,1.1066328724465417,-0.9175667193109657,-0.8574417658874921,-0.8953115912005163,0.4797508126582472,1.096806605958661,0.0
-0.18080733932712223,-0.8459921252728247,-0.8714126392287425,0.8983288689638013,0.8196271246472515,-1.0155902310922904,-0.8359671933111509,-0.8898585077272888,-0.15630697067870888,1.0503834487484836,0.0
-0.5289622805943437,-0.8276088865095798,-0.8707869354166969,0.8983288689638013,-0.3189724414266851,-0.25582134812841084,-0.8370409504022617,-0.8894895563063475,-0.11040367468060758,0.8646908199077736,0.0
-0.19115828785730016,-0.8535994202810077,-0.8707869354166969,0.9595680714945727,-0.006745623573519843,-0.6411027588152386,-0.8427147789274272,-0.9151230855181888,0.049401593612050154,0.5397287194365313,0.0
-0.26145211906357657,-0.8302299142735042,-0.8193046464187532,0.8799845589036847,0.27851658888212094,-0.2650199555984136,-0.826951498826336,-0.8514540309276891,0.9279203299214678,1.096806605958661,0.0
-0.39312011063364843,-0.8367841382968728,-0.8193046464187532,0.8799845589036847,0.9000353961466475,0.4195467569052403,-0.8389266449882047,-0.8514540309276891,1.306181538860267,1.8860002785316778,0.0
-0.012863795108034651,-0.8479037970132114,-0.8732880489199555,0.8879205215067343,0.22134704325452403,-0.9744678801536752,-0.8282778593667757,-0.8866076284156772,-0.40840547330035887,1.2360760775891932,0.0
-0.11020934889935641,-0.8672407054312308,-0.8896333410082766,0.8879205215067343,1.1484782264662134,-1.0144515564470948,-0.8489846215972519,-0.8962457649038816,-0.2845242042557591,0.5861518766467088,0.0
-0.216435685487442,-0.848024253758104,-0.8648504009010274,0.9002388344280196,1.3092502579586938,-0.5525966174928452,-0.839522443469394,-0.8867885037815997,0.11632246047553303,0.7718445054874187,0.0
0.0608035118252727,-0.8214615345306601,-0.842346988256021,0.9002388344280196,0.28865754420055545,-0.7599706133074692,-0.803026134283084,-0.8735191806424968,-0.2792295077767512,0.8646908199077736,0.0
-0.380295705320132,-0.8355607902870994,-0.842346988256021,0.9142685984890085,0.3661479308455777,-0.12043949500689138,-0.8372633622175644,-0.8793917647394547,0.6447811013454448,1.4681918636400806,0.0
-0.31349493003860696,-0.8410314280149676,-0.8578524059846607,0.9142685984890085,0.23986088372533582,-0.3035738281111367,-0.8386784435185064,-0.8885346623743053,0.2774695792668054,0.8182676626975961,0.0
-0.1239813268175727,-0.848235390343206,-0.8578524059846607,0.9042002058796905,0.30688827822958714,-0.9343504537387859,-0.8347239066796684,-0.8843202306802029,0.1637599125902027,0.5861518766467088,0.0
-0.5557672165196816,-0.8230222749058391,-0.8285936486912825,0.9042002058796905,-0.040702218293087816,0.15375282084127578,-0.8340794870672436,-0.8670675627716057,0.9072943116474925,0.8182676626975961,0.0
-0.19715684490352492,-0.8453559954313465,-0.8285936486912825,0.9331568095166217,0.8607826978611923,-0.08578077725534597,-0.8363124263453091,-0.8791882291834522,0.9769882235659836,1.1896529203790158,0.0
